transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantiy,prce,payment_mode,purchase_date,time_of_purchase,status
TXN640861,CUST8459,Shamik Sampath,30,F,P6355,Watch,Accessories,5,535,Credit Card,25/12/2023,4:02:39,returned
TXN178251,CUST2479,Kabir Sarraf,30,F,P9939,Tablet,Electronics,1,677,EMI,10/02/2023,15:27:05,cancelled
TXN784701,CUST6422,Indrans Sane,52,Male,P4693,Jeans,Clothing,2,4706,Credit Card,24/05/2023,7:29:55,pending
TXN205428,CUST1990,Aaina Sangha,19,F,P6751,Novel,Books,1,3114,Debit Card,26/01/2023,18:04:41,cancelled
TXN193139,CUST4091,Vedika Kakar,28,M,P3618,Jacket,Clothing,5,9715,Credit Card,11/08/2023,15:04:28,returned
TXN468633,CUST6817,Uthkarsh Dugar,29,F,P3212,Rice,Groceries,5,17555,CC,19/12/2023,0:01:02,pending
TXN929088,CUST9106,Hridaan Varty,21,Male,P2076,Notebook,Books,5,21380,Cash,05/09/2023,13:09:47,returned
TXN862292,CUST9661,Divyansh Bhargava,31,Female,P1091,Wheat,Groceries,4,8364,Credit Card,01/10/2023,6:41:24,delivered
TXN196370,CUST5920,Trisha Suri,26,M,P8895,Notebook,Books,4,7308,CC,09/10/2023,21:20:37,delivered
TXN124104,CUST8724,Misha Bhalla,45,Female,P2957,Tablet,Electronics,1,1459,Cash,06/05/2023,8:03:21,cancelled
TXN730254,CUST5138,Urvi Saran,52,F,P9682,Fruits,Groceries,4,18612,Cash,03/03/2023,11:04:32,returned
TXN632516,CUST3051,Prerak Walla,37,Female,P1840,Wallet,Accessories,2,1118,Debit Card,05/12/2023,16:17:17,cancelled
TXN501773,CUST8672,Shanaya Batra,30,F,P6453,Sweater,Clothing,4,19476,EMI,05/03/2023,3:53:59,delivered
TXN486101,CUST7577,Adah Dasgupta,24,Female,P6346,Sunglasses,Accessories,5,9350,UPI,04/03/2023,2:47:07,delivered
TXN894427,CUST7843,Mehul Saraf,24,Female,P2818,Wardrobe,Furniture,3,6225,UPI,25/07/2023,0:15:17,cancelled
TXN800766,CUST1622,Rati Jayaraman,35,M,P6188,Sunglasses,Accessories,2,4992,UPI,21/02/2023,6:43:13,pending
TXN189391,CUST2925,Adah Desai,22,Female,P8647,Rice,Groceries,2,5148,EMI,10/10/2023,2:33:58,delivered
TXN150453,CUST5979,Mehul Mall,38,M,P8110,Sunglasses,Accessories,5,24815,UPI,06/07/2023,20:36:53,returned
TXN290966,CUST9651,Jivin Varghese,40,Male,P9303,Milk,Groceries,5,3855,CC,17/12/2023,18:07:15,pending
TXN947544,CUST2547,Dhanuk Dani,23,M,P8074,Smartphone,Electronics,1,3318,EMI,10/08/2023,7:01:05,returned
TXN561233,CUST8166,Uthkarsh Tak,25,M,P2690,Shirt,Clothing,1,2716,EMI,15/08/2023,14:44:36,pending
TXN314226,CUST5111,Anvi Balakrishnan,51,F,P9743,Dining Table,Furniture,1,4655,Cash,26/10/2023,9:59:57,pending
TXN669959,CUST5138,Urvi Saran,52,F,P5543,Belt,Accessories,5,19080,EMI,23/03/2023,3:07:00,pending
TXN700099,CUST1394,Jayesh Brar,30,F,P5990,Vegetables,Groceries,2,5152,EMI,14/04/2023,20:28:00,pending
TXN971689,CUST8090,Shanaya Divan,44,Male,P8767,Milk,Groceries,4,5332,EMI,15/05/2023,13:48:47,delivered
TXN815701,CUST8449,Zeeshan Batra,23,Male,P5497,Smartphone,Electronics,4,11564,Credit Card,26/12/2023,4:45:23,delivered
TXN527195,CUST9635,Vihaan Golla,55,M,P4509,Watch,Accessories,4,2600,EMI,25/06/2023,22:01:33,returned
TXN768064,CUST7254,Madhav Kannan,41,Male,P5793,Milk,Groceries,2,5194,Cash,14/03/2023,20:02:46,delivered
TXN919928,CUST8459,Shamik Sampath,30,F,P2417,Magazine,Books,1,3645,Cash,11/08/2023,18:00:54,delivered
TXN340502,CUST2204,Himmat Bahl,20,M,P3286,Fruits,Groceries,3,6246,Cash,25/06/2023,10:23:34,delivered
TXN459931,CUST1534,Manjari Sachar,51,Female,P8150,Smartphone,Electronics,5,16275,UPI,07/11/2023,2:34:38,delivered
TXN847554,CUST7358,Devansh Shankar,36,M,P3724,Bed,Furniture,2,4012,Credit Card,27/03/2023,21:58:26,pending
TXN989133,CUST1020,Charvi Gupta,24,Male,P2698,Textbook,Books,1,2210,Debit Card,15/02/2023,7:53:47,pending
TXN606148,CUST3166,Alia Kaul,35,Male,P1059,Magazine,Books,1,4289,EMI,13/11/2023,4:13:55,cancelled
TXN364930,CUST8852,Kiaan Lall,41,Male,P7188,Rice,Groceries,1,2459,EMI,07/11/2023,5:05:17,pending
TXN351873,CUST6782,Ritvik Shroff,21,M,P1164,Novel,Books,2,4698,Debit Card,19/10/2023,12:04:52,cancelled
TXN972008,CUST9488,Ahana  Sethi,29,F,P4551,Vegetables,Groceries,2,8128,Cash,26/02/2023,2:28:18,pending
TXN466826,CUST6487,Aayush Hayer,37,Female,P4299,Smartwatch,Electronics,4,16784,EMI,11/05/2023,23:44:23,returned
TXN203251,CUST5516,Aarav Bawa,19,F,P7432,Jacket,Clothing,2,4436,UPI,06/01/2023,13:25:23,pending
TXN761369,CUST6351,Suhana Johal,40,Male,P6436,Watch,Accessories,3,2571,EMI,05/12/2023,6:26:21,delivered
TXN355791,CUST2428,Divit Khatri,27,Female,P9360,Handbag,Accessories,1,419,Cash,01/05/2023,3:18:05,returned
TXN710987,CUST4330,Dharmajan Kakar,19,Male,P5118,Belt,Accessories,1,4027,Cash,04/10/2023,11:34:38,returned
TXN611145,CUST1214,Nehmat Batta,39,Male,P7930,Laptop,Electronics,3,13878,UPI,08/09/2023,2:13:14,delivered
TXN893156,CUST1514,Prerak Tiwari,20,Female,P3394,Vegetables,Groceries,4,5708,EMI,27/06/2023,0:25:40,pending
TXN200027,CUST5272,Keya Krishna,37,M,P8539,Jeans,Clothing,3,8601,UPI,05/07/2023,3:48:08,returned
TXN859574,CUST6214,Kiaan Hari,43,Male,P7267,Wallet,Accessories,4,11728,Cash,02/10/2023,12:40:16,cancelled
TXN612533,CUST3826,Manikya Walia,57,Female,P5932,Chair,Furniture,5,12175,CC,08/04/2023,3:26:28,pending
TXN302185,CUST3028,Sara Mannan,30,M,P3289,Belt,Accessories,5,20445,EMI,12/10/2023,6:06:21,delivered
TXN837589,CUST4926,Anya Rama,58,Male,P2026,Handbag,Accessories,2,8820,EMI,14/05/2023,4:07:35,cancelled
TXN229109,CUST5198,Samaira Chakraborty,32,F,P8976,Comics,Books,4,19532,Cash,10/05/2023,4:48:02,cancelled
TXN923071,CUST6183,Saksham Dhaliwal,24,M,P5466,Rice,Groceries,2,4662,Cash,12/03/2023,23:22:04,pending
TXN312290,CUST9088,Samaira Bora,29,Female,P8413,Fruits,Groceries,3,6675,Cash,10/07/2023,9:31:34,delivered
TXN553665,CUST9012,Raunak Dugar,23,F,P6685,Bed,Furniture,3,6507,Debit Card,28/06/2023,17:20:07,pending
TXN178384,CUST6945,Anay Deshmukh,47,Male,P6959,Novel,Books,3,7020,Credit Card,04/02/2023,2:55:09,pending
TXN369398,CUST3359,Dhanuk Subramanian,41,F,P6432,Magazine,Books,5,11010,EMI,21/07/2023,15:48:56,cancelled
TXN192672,CUST7485,Lagan Sehgal,23,F,P8549,Wardrobe,Furniture,3,600,Cash,31/05/2023,7:27:49,delivered
TXN986677,CUST1799,Damini Bhalla,38,M,P4113,Sweater,Clothing,3,1209,Cash,14/05/2023,9:56:17,pending
TXN287174,CUST1401,Damini Raju,49,Female,P4575,Jacket,Clothing,3,11532,Cash,19/08/2023,0:36:11,pending
TXN538454,CUST1255,Riya Som,57,M,P7974,Laptop,Electronics,1,3905,Debit Card,30/10/2023,3:31:37,returned
TXN528126,CUST6720,Jayan Chaudhary,55,Female,P5961,Wallet,Accessories,5,24195,CC,20/07/2023,18:33:55,delivered
TXN737309,CUST5865,Ira Bora,39,Male,P5107,Chair,Furniture,3,6717,Debit Card,22/10/2023,10:13:00,delivered
TXN440296,CUST9133,Kismat Sachdeva,60,Female,P1247,Wheat,Groceries,1,3937,CC,25/05/2023,17:58:15,delivered
TXN305330,CUST5252,Darshit Mann,57,F,P8019,Textbook,Books,5,17310,Debit Card,01/11/2023,17:01:58,returned
TXN517931,CUST3707,Zain Randhawa,57,Female,P2643,Headphones,Electronics,2,7098,CC,16/02/2023,12:09:48,returned
TXN604561,CUST3454,Aradhya Chandra,41,Male,P5741,Watch,Accessories,2,9950,Credit Card,30/10/2023,14:48:52,delivered
TXN672463,CUST8119,Nakul Khare,44,F,P2871,Textbook,Books,5,18220,Credit Card,23/01/2023,8:46:18,delivered
TXN358358,CUST6001,Nakul Borde,35,F,P7751,Tablet,Electronics,1,1214,Debit Card,23/09/2023,21:25:06,delivered
TXN457866,CUST2469,Tushar Subramanian,30,Female,P5623,Handbag,Accessories,3,11742,Cash,27/10/2023,21:00:39,pending
TXN567356,CUST8063,Bhamini Mahajan,59,M,P6220,Textbook,Books,4,2740,CC,05/01/2023,19:32:09,cancelled
TXN513795,CUST1687,Dharmajan Bhardwaj,32,F,P4640,Jeans,Clothing,2,332,Credit Card,30/04/2023,2:53:13,pending
TXN737508,CUST4481,Dhanush Bhakta,41,F,P7946,Sunglasses,Accessories,2,9380,Credit Card,30/11/2023,12:55:51,returned
TXN709019,CUST5198,Samaira Chakraborty,32,F,P2799,Comics,Books,4,1556,Cash,07/03/2023,14:43:48,cancelled
TXN834281,CUST7920,Ayesha Bassi,51,Male,P7449,Rice,Groceries,3,12822,EMI,27/04/2023,2:10:38,cancelled
TXN645619,CUST1207,Kartik Kade,18,M,P9912,Belt,Accessories,1,1858,Credit Card,08/09/2023,22:38:52,pending
TXN993801,CUST3356,Arhaan Lala,56,Male,P5085,Dining Table,Furniture,2,1648,EMI,13/12/2023,10:18:37,delivered
TXN470506,CUST4894,Yashvi Dani,38,Male,P7184,Textbook,Books,5,6290,CC,22/12/2023,20:16:53,cancelled
TXN121809,CUST9545,Aarna Hegde,60,Male,P5935,Belt,Accessories,2,8270,CC,10/09/2023,20:26:27,cancelled
TXN478657,CUST7228,Saira Ahluwalia,60,M,P1471,Shirt,Clothing,2,1184,UPI,26/10/2023,0:18:56,returned
TXN885700,CUST3890,Shalv Sen,56,F,P8159,Chair,Furniture,2,8838,CC,11/04/2023,0:11:20,delivered
TXN984853,CUST6677,Advik Mander,49,Female,P5633,Chair,Furniture,1,3880,CC,16/09/2023,10:23:57,delivered
TXN604350,CUST1937,Rania Varghese,24,F,P7277,Smartwatch,Electronics,2,4808,UPI,29/11/2023,21:03:39,cancelled
TXN149419,CUST8166,Uthkarsh Tak,25,M,P4165,Bed,Furniture,1,1857,Debit Card,08/08/2023,10:26:58,returned
TXN829454,CUST1622,Rati Jayaraman,35,M,P2852,Rice,Groceries,1,3441,UPI,23/02/2023,12:42:50,pending
TXN625600,CUST3291,Mannat Contractor,33,Male,P3468,Vegetables,Groceries,3,2295,CC,02/09/2023,19:22:59,delivered
TXN103015,CUST8315,Indrajit Shanker,39,Male,P9137,Sweater,Clothing,3,14106,EMI,28/07/2023,3:13:39,delivered
TXN196995,CUST7069,Suhana Balan,43,F,P7114,Laptop,Electronics,4,18700,CC,16/12/2023,13:44:51,returned
TXN614269,CUST3522,Jhanvi Bir,54,F,P9445,Bed,Furniture,5,17945,CC,11/06/2023,0:06:06,delivered
TXN100198,CUST2998,Nirvi Ganesh,33,Female,P8256,Dining Table,Furniture,2,6786,CC,06/06/2023,5:18:05,returned
TXN324561,CUST8426,Mahika Bali,21,Male,P5657,Handbag,Accessories,5,23815,CC,04/09/2023,18:25:48,pending
TXN835012,CUST8436,Siya Mane,39,Male,P7370,Watch,Accessories,3,5973,Cash,25/10/2023,17:41:06,cancelled
TXN761608,CUST9205,Mahika Dhawan,50,Female,P2164,Wheat,Groceries,2,1430,EMI,25/05/2023,11:41:32,delivered
TXN586478,CUST5531,Azad Apte,35,M,P9058,Wallet,Accessories,5,10230,UPI,19/12/2023,1:15:05,pending
TXN600527,CUST9382,Miraan Jayaraman,26,M,P7070,Notebook,Books,3,9210,Cash,08/07/2023,14:38:57,delivered
TXN975323,CUST2450,Rhea Rastogi,18,M,P9767,Smartphone,Electronics,1,2505,CC,03/01/2023,18:58:09,pending
TXN994040,CUST4895,Shaan Wali,47,M,P6694,Chair,Furniture,3,8577,CC,26/01/2023,21:40:30,pending
TXN435470,CUST8308,Veer Saha,48,Female,P9135,Textbook,Books,3,8802,Cash,25/05/2023,4:27:45,pending
TXN323170,CUST6498,Saira Dyal,41,Female,P8833,Fruits,Groceries,3,5661,EMI,29/01/2023,9:13:37,pending
TXN288497,CUST2242,Ishaan Dey,46,Female,P7303,Magazine,Books,3,14769,Credit Card,16/12/2023,7:20:29,returned
TXN320021,CUST8484,Navya Sidhu,43,M,P8845,Jacket,Clothing,1,1568,CC,10/02/2023,22:47:59,returned
TXN751664,CUST6198,Samar Srinivasan,42,Female,P8429,Tablet,Electronics,4,5248,CC,26/05/2023,23:48:32,delivered
TXN955947,CUST2351,Vedika Choudhry,29,F,P6473,Fruits,Groceries,4,7520,UPI,07/04/2023,10:04:04,cancelled
TXN352547,CUST5965,Uthkarsh Bajaj,18,Male,P6432,Vegetables,Groceries,5,24565,CC,08/01/2023,1:30:26,delivered
TXN634817,CUST9950,Manikya Rastogi,56,F,P4131,Smartphone,Electronics,1,3536,Credit Card,02/04/2023,4:13:57,pending
TXN186403,CUST3882,Pari Ravel,59,F,P5498,Sunglasses,Accessories,5,9230,CC,13/07/2023,5:09:11,cancelled
TXN219135,CUST9892,Vihaan Sood,24,M,P4139,Tablet,Electronics,1,1194,Debit Card,29/08/2023,17:07:23,delivered
TXN429458,CUST8085,Rati Tara,24,Female,P3512,Wardrobe,Furniture,2,1556,Debit Card,06/11/2023,17:32:54,delivered
TXN671815,CUST1818,Kismat Kamdar,52,Male,P1357,Bed,Furniture,1,2966,Credit Card,27/11/2023,20:11:28,returned
TXN820703,CUST2587,Ritvik Comar,39,F,P8480,Watch,Accessories,3,4146,Cash,18/12/2023,6:43:16,cancelled
TXN594960,CUST1176,Kartik Chakraborty,39,M,P1423,Sweater,Clothing,1,1243,Credit Card,27/01/2023,12:19:45,returned
TXN310085,CUST1732,Kabir Sanghvi,35,Female,P3390,Magazine,Books,2,544,UPI,04/07/2023,13:59:57,returned
TXN220906,CUST3860,Uthkarsh Dave,18,Male,P4698,Smartphone,Electronics,3,7071,Credit Card,13/12/2023,21:45:46,pending
TXN665641,CUST6949,Priyansh Kakar,31,F,P2280,Novel,Books,4,6220,UPI,17/06/2023,14:25:49,delivered
TXN535917,CUST2351,Vedika Choudhry,29,F,P1996,Textbook,Books,1,2835,Credit Card,18/07/2023,18:09:12,delivered
TXN908313,CUST6833,Aaina Sachdev,57,Female,P8105,Laptop,Electronics,1,2690,Credit Card,11/01/2023,7:08:54,returned
TXN759425,CUST9088,Samaira Bora,29,Female,P8624,Comics,Books,2,2700,Credit Card,10/02/2023,7:30:09,cancelled
TXN603809,CUST9205,Mahika Dhawan,50,Female,P1251,Wardrobe,Furniture,2,2718,CC,11/02/2023,7:45:48,returned
TXN336403,CUST9532,Ela Ramakrishnan,58,Male,P8729,Shirt,Clothing,1,4934,UPI,22/11/2023,16:15:05,cancelled
TXN530329,CUST3128,Tanya Banik,50,F,P9165,Belt,Accessories,4,10480,EMI,15/10/2023,13:23:39,pending
TXN971414,CUST4858,Jayant Salvi,34,F,P7548,Vegetables,Groceries,1,4656,CC,18/12/2023,11:00:05,pending
TXN871001,CUST8484,Navya Sidhu,43,M,P7797,Tablet,Electronics,1,3636,Debit Card,27/06/2023,20:40:31,cancelled
TXN359217,CUST5531,Azad Apte,35,M,P9528,Tablet,Electronics,5,955,UPI,06/03/2023,17:49:48,delivered
TXN741103,CUST6683,Azad Sastry,55,M,P1126,Jeans,Clothing,5,3610,UPI,29/09/2023,20:36:25,pending
TXN634465,CUST1442,Adira Desai,24,Female,P3559,Laptop,Electronics,1,2433,Debit Card,06/05/2023,9:27:19,delivered
TXN338257,CUST6946,Inaaya  Rege,29,Female,P7638,Milk,Groceries,3,9765,Credit Card,12/12/2023,19:25:56,returned
TXN892006,CUST9382,Miraan Jayaraman,26,M,P6748,Magazine,Books,2,5256,CC,05/02/2023,1:35:11,pending
TXN779075,CUST5086,Faiyaz Karan,47,Male,P1418,Sweater,Clothing,3,12492,CC,07/01/2023,19:46:59,delivered
TXN171698,CUST2045,Divit Dhar,57,Male,P6770,Textbook,Books,2,1426,Credit Card,06/02/2023,21:12:37,cancelled
TXN289814,CUST8348,Vedika Ben,29,Female,P7006,Smartwatch,Electronics,5,1990,CC,26/06/2023,8:32:04,cancelled
TXN761402,CUST7985,Prisha Rastogi,40,M,P5309,Magazine,Books,4,10644,Credit Card,02/07/2023,23:22:31,cancelled
TXN184795,CUST9051,Dhanush Mani,28,Female,P2417,Tablet,Electronics,5,12765,Credit Card,25/11/2023,21:02:57,pending
TXN985919,CUST9221,Anahita Shenoy,46,F,P3173,Handbag,Accessories,5,12740,Cash,06/02/2023,20:22:16,pending
TXN686126,CUST9725,Dhanush Salvi,30,M,P9577,Comics,Books,5,10370,CC,27/04/2023,13:27:07,pending
TXN539053,CUST7053,Badal Koshy,32,Male,P2762,T-Shirt,Clothing,2,8254,Cash,29/01/2023,21:49:11,cancelled
TXN975162,CUST6395,Krish Raja,44,Female,P8207,Rice,Groceries,5,13420,EMI,30/12/2023,16:37:12,pending
TXN563242,CUST2744,Arnav Baral,47,M,P1238,Comics,Books,4,14604,Debit Card,23/04/2023,23:47:06,pending
TXN660499,CUST2550,Fateh Sawhney,29,Male,P5795,Laptop,Electronics,2,1756,EMI,20/05/2023,16:32:03,cancelled
TXN147100,CUST4738,Aayush Chandra,30,Male,P9098,T-Shirt,Clothing,2,1062,UPI,08/11/2023,17:51:42,cancelled
TXN772043,CUST9993,Heer Bhatia,47,Female,P2741,Bed,Furniture,2,632,EMI,31/12/2023,0:23:46,cancelled
TXN353048,CUST6860,Taimur Viswanathan,20,Male,P7034,Magazine,Books,5,23215,Credit Card,09/07/2023,5:22:37,delivered
TXN128628,CUST5419,Nitara Ahuja,57,M,P7197,Sofa,Furniture,2,3152,Credit Card,29/03/2023,19:19:59,delivered
TXN912482,CUST9950,Manikya Rastogi,56,F,P9550,Textbook,Books,1,400,EMI,25/09/2023,11:26:24,returned
TXN137404,CUST8488,Aaina Yogi,32,Male,P3204,Notebook,Books,1,4884,CC,26/09/2023,12:54:31,delivered
TXN643038,CUST6198,Samar Srinivasan,42,Female,P5350,Bed,Furniture,2,6666,Cash,21/05/2023,0:54:39,delivered
TXN553836,CUST3602,Anahita Vala,24,F,P2959,Vegetables,Groceries,1,3861,Cash,20/02/2023,12:48:40,delivered
TXN822349,CUST4431,Miraya Choudhary,54,F,P2736,Sweater,Clothing,1,659,EMI,10/07/2023,17:30:37,delivered
TXN136265,CUST6677,Advik Mander,49,Female,P5984,Smartphone,Electronics,4,14488,UPI,20/06/2023,14:40:57,returned
TXN504764,CUST8052,Riaan Chakrabarti,24,Female,P2861,Sofa,Furniture,4,5420,EMI,28/12/2023,6:43:53,returned
TXN473093,CUST3196,Diya Sampath,31,M,P4730,Bed,Furniture,5,14975,CC,13/08/2023,11:09:15,delivered
TXN936049,CUST3255,Saanvi Toor,18,Male,P7477,Vegetables,Groceries,5,19195,Credit Card,29/11/2023,4:13:57,delivered
TXN288845,CUST3837,Oorja Kuruvilla,49,M,P5362,Tablet,Electronics,4,13944,Debit Card,06/12/2023,8:33:55,pending
TXN126384,CUST8449,Zeeshan Batra,23,Male,P8808,Comics,Books,2,9196,EMI,10/04/2023,13:21:43,cancelled
TXN914259,CUST2559,Pihu Sandal,58,Male,P9831,Wallet,Accessories,3,2265,EMI,06/10/2023,15:10:30,delivered
TXN608802,CUST7856,Hansh Sarkar,28,Male,P1282,Novel,Books,3,9507,EMI,04/07/2023,9:11:31,pending
TXN738581,CUST9088,Samaira Bora,29,Female,P7243,Handbag,Accessories,5,12645,Debit Card,16/12/2023,5:44:20,delivered
TXN667000,CUST9201,Indrans Khalsa,35,Female,P7917,Belt,Accessories,1,2409,UPI,20/07/2023,21:47:13,delivered
TXN101317,CUST9892,Vihaan Sood,24,M,P7267,Notebook,Books,3,13200,Debit Card,17/08/2023,4:56:24,returned
TXN236006,CUST2450,Rhea Rastogi,18,M,P7546,Chair,Furniture,2,8324,EMI,24/08/2023,5:00:27,pending
TXN314051,CUST5215,Samaira Sarma,24,Female,P5530,Vegetables,Groceries,2,820,Debit Card,10/01/2023,10:47:20,cancelled
TXN709604,CUST4858,Jayant Salvi,34,F,P2991,Handbag,Accessories,3,12885,UPI,03/08/2023,22:42:33,returned
TXN204515,CUST3600,Arnav Warrior,35,Male,P4301,Chair,Furniture,2,1866,EMI,04/09/2023,13:22:51,pending
TXN127749,CUST6949,Priyansh Kakar,31,F,P8508,Novel,Books,5,20225,UPI,01/09/2023,12:40:00,delivered
TXN784307,CUST4869,Indranil Mander,31,M,P5762,Comics,Books,3,11937,UPI,18/06/2023,1:54:50,delivered
TXN892350,CUST1795,Prerak Bahri,19,Male,P1289,Handbag,Accessories,2,1808,EMI,31/05/2023,12:44:21,pending
TXN153653,CUST8672,Shanaya Batra,30,F,P2491,Watch,Accessories,4,14792,EMI,15/01/2023,2:04:24,delivered
TXN162780,CUST3218,Bhamini Gopal,44,Female,P9344,Bed,Furniture,2,3266,Debit Card,28/12/2023,15:48:50,returned
TXN773401,CUST3283,Vidur Iyer,18,Female,P3392,Sweater,Clothing,3,1782,Debit Card,03/08/2023,18:36:47,cancelled
TXN998267,CUST6137,Gatik Badal,47,Male,P6865,Vegetables,Groceries,2,3992,Debit Card,07/02/2023,23:39:10,pending
TXN786510,CUST2278,Vihaan Ghosh,40,M,P1696,Dining Table,Furniture,3,5631,EMI,14/05/2023,8:34:32,delivered
TXN236600,CUST6537,Hiran Tripathi,60,Male,P7376,Smartphone,Electronics,1,4232,Debit Card,15/12/2023,12:56:30,pending
TXN105402,CUST8390,Anahita Bhagat,59,M,P9146,Dining Table,Furniture,1,3734,Debit Card,11/03/2023,9:06:37,cancelled
TXN797215,CUST9429,Jiya Comar,38,F,P3153,Notebook,Books,4,6108,UPI,21/12/2023,7:32:13,cancelled
TXN490612,CUST3434,Nitara Chana,50,Female,P1081,Fruits,Groceries,4,18440,UPI,24/11/2023,15:23:04,pending
TXN913438,CUST3096,Shaan Bhandari,19,F,P4708,Belt,Accessories,2,9990,EMI,20/11/2023,20:05:33,returned
TXN345839,CUST3885,Ojas Bhargava,25,M,P8384,Watch,Accessories,3,651,EMI,08/12/2023,4:32:15,delivered
TXN393713,CUST9479,Nehmat Choudhary,49,Male,P6873,Shirt,Clothing,1,1381,CC,09/11/2023,16:43:13,returned
TXN214311,CUST2479,Kabir Sarraf,30,F,P6715,Rice,Groceries,4,14784,Credit Card,22/08/2023,8:39:42,delivered
TXN668083,CUST3359,Dhanuk Subramanian,41,F,P8887,Dining Table,Furniture,2,7326,Credit Card,19/07/2023,2:52:55,pending
TXN727333,CUST9903,Baiju Sen,54,Male,P9624,Shirt,Clothing,5,710,UPI,14/12/2023,16:18:46,pending
TXN936910,CUST5353,Dishani Thakur,52,Male,P1033,Vegetables,Groceries,4,1040,EMI,30/09/2023,1:06:56,delivered
TXN187992,CUST6937,Jayan Vora,54,Female,P8521,Smartwatch,Electronics,4,10476,Debit Card,04/09/2023,19:58:26,delivered
TXN147077,CUST6365,Kismat Barad,39,F,P6672,Smartphone,Electronics,1,2008,UPI,07/10/2023,11:51:21,pending
TXN765543,CUST4649,Sana Issac,20,M,P9478,Milk,Groceries,1,2919,Debit Card,25/02/2023,11:23:55,delivered
TXN898180,CUST6534,Nishith Taneja,23,Female,P6136,Vegetables,Groceries,3,11034,EMI,08/01/2023,20:04:09,pending
TXN373393,CUST1925,Samarth Atwal,20,F,P1594,Sofa,Furniture,2,5968,Credit Card,17/11/2023,17:09:08,returned
TXN400379,CUST3051,Prerak Walla,37,Female,P5656,Watch,Accessories,3,12294,EMI,04/06/2023,15:45:32,delivered
TXN315040,CUST4858,Jayant Salvi,34,F,P7510,Shirt,Clothing,5,5315,EMI,04/10/2023,1:53:12,returned
TXN789352,CUST8488,Aaina Yogi,32,Male,P5629,Novel,Books,5,21185,EMI,20/07/2023,1:51:22,delivered
TXN960039,CUST2469,Tushar Subramanian,30,Female,P3027,Tablet,Electronics,1,2836,Credit Card,31/08/2023,3:05:56,cancelled
TXN868057,CUST4484,Aaina Saha,31,Female,P4774,Novel,Books,2,5816,Credit Card,26/05/2023,22:06:21,returned
TXN892900,CUST5825,Sahil Mahal,50,F,P3547,Vegetables,Groceries,1,2055,Credit Card,26/06/2023,21:35:41,cancelled
TXN833553,CUST7367,Anaya Talwar,51,Male,P7161,Bed,Furniture,5,8895,Credit Card,21/07/2023,3:11:16,returned
TXN897701,CUST3359,Dhanuk Subramanian,41,F,P3865,Shirt,Clothing,3,11271,EMI,01/11/2023,6:43:47,pending
TXN357330,CUST6378,Kanav Choudhry,24,F,P8383,Handbag,Accessories,2,6202,EMI,01/06/2023,12:45:10,pending
TXN568504,CUST4427,Aniruddh Sangha,52,Male,P4194,Dining Table,Furniture,1,4875,Cash,14/08/2023,3:42:43,cancelled
TXN857933,CUST3267,Stuvan Singh,34,F,P3098,Belt,Accessories,2,2240,EMI,24/10/2023,23:02:41,returned
TXN759254,CUST9429,Jiya Comar,38,F,P1901,Sweater,Clothing,4,10992,Cash,29/12/2023,17:58:53,cancelled
TXN629509,CUST7889,Sara Kaul,55,M,P5585,Jeans,Clothing,3,3678,EMI,22/04/2023,1:49:49,pending
TXN673747,CUST2428,Divit Khatri,27,Female,P1403,Jeans,Clothing,4,9612,Credit Card,02/04/2023,12:03:42,returned
TXN935260,CUST6183,Saksham Dhaliwal,24,M,P4130,Smartwatch,Electronics,5,22465,Debit Card,07/04/2023,14:35:35,delivered
TXN997652,CUST8903,Hunar Walla,41,Male,P1009,Wardrobe,Furniture,3,5535,EMI,13/03/2023,18:04:46,returned
TXN944448,CUST1990,Aaina Sangha,19,F,P2210,Wardrobe,Furniture,4,16336,EMI,23/09/2023,6:05:58,delivered
TXN215391,CUST3636,Aaina Kar,34,Male,P1865,Jacket,Clothing,1,1489,Credit Card,08/11/2023,15:29:24,pending
TXN403520,CUST7985,Prisha Rastogi,40,M,P8590,Smartphone,Electronics,3,14055,Cash,09/08/2023,15:37:54,delivered
TXN285555,CUST4431,Miraya Choudhary,54,F,P8082,Rice,Groceries,2,6828,Cash,29/01/2023,8:05:38,delivered
TXN442367,CUST9709,Suhana Sule,26,M,P1094,Comics,Books,5,5905,EMI,16/09/2023,7:23:31,delivered
TXN484541,CUST2370,Suhana Raju,51,M,P4751,Rice,Groceries,3,7212,UPI,23/10/2023,4:25:13,delivered
TXN739744,CUST4244,Devansh Bajwa,53,Female,P1843,Dining Table,Furniture,4,19424,Cash,21/04/2023,12:35:31,returned
TXN460903,CUST7117,Drishya Hans,26,F,P1188,Bed,Furniture,3,14340,Debit Card,21/09/2023,5:36:34,cancelled
TXN590766,CUST5494,Kartik Zacharia,39,F,P1506,Textbook,Books,1,4025,CC,03/06/2023,11:30:21,cancelled
TXN892958,CUST1780,Ira Rastogi,27,Female,P5195,Jeans,Clothing,3,747,Cash,03/09/2023,14:06:33,returned
TXN557055,CUST5204,Romil Grewal,36,M,P9232,Sweater,Clothing,1,4469,Cash,10/12/2023,5:30:42,cancelled
TXN830585,CUST5616,Emir Swaminathan,18,F,P2977,T-Shirt,Clothing,4,3644,EMI,23/06/2023,21:36:42,delivered
